"order_date","fiscal_year","fiscal_quarter","fiscal_month","week_of_year","so_number","order_id","line_id","customer_code","customer_name","legacy_province_id","legacy_province_name","legacy_region","silver_province_code","silver_province_name","silver_province_type","silver_region","geo_match_method","geo_confidence","product_code","product_name","color","line_id_fk","line_name","group_code","group_name","quantity","unit_price","line_total"
2026-03-03,2026,1,3,10,BH26.1009,1703,17969,KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000331002008000",Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,5.00,1799444.00,8997220.00
2026-03-03,2026,1,3,10,BH26.1009,1703,17970,KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000209002003000",Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2.00,1469444.00,2938888.00
2026-03-03,2026,1,3,10,BH26.1009,1703,17971,KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
2026-03-03,2026,1,3,10,BH26.1009,1703,17972,KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
2026-03-03,2026,1,3,10,BH26.1009,1703,17973,KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000230002023000",Xe đạp Thống Nhất LD 26 Kem,Kem,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,5.00,1799444.00,8997220.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17974,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000401002016002","Xe đạp Thống Nhất Nữ Truyền thống Lốp 2 màu, Ngọc",Ngọc,22,Xe Nữ,CITYBIKE_P,Xe phổ thông,15.00,1530555.00,22958325.00
2026-03-03,2026,1,3,10,BH26.1009,1703,17975,KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000219002023000",Xe đạp Thống Nhất GN 2.0 700C Kem,Kem,,,,,5.00,1744444.00,8722220.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17976,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000208002007000",Xe đạp Thống Nhất 219-24 Coban,Coban,2,Xe 219-24,CITYBIKE_P,Xe phổ thông,2.00,1408333.00,2816666.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17977,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000209002007000",Xe đạp Thống Nhất 219-26 Coban,Coban,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2.00,1469444.00,2938888.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17978,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000209002003000",Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,1.00,1469444.00,1469444.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17979,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1616111.00,1616111.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17980,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17981,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000225002009000",Xe đạp Thống Nhất New 26 Hồng,Hồng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1616111.00,1616111.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17982,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17983,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000216002001000",Xe đạp Thống Nhất GN 06-24 Đen,Đen,7,Xe GN 06-24,CITYBIKE_P,Xe phổ thông,1.00,1408333.00,1408333.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17984,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000217002007000",Xe đạp Thống Nhất GN 06-26 Coban,Coban,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,2.00,1469444.00,2938888.00
2026-03-03,2026,1,3,10,BH26.1012,1704,17985,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000331002001000",Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,,2.00,1799444.00,3598888.00
2026-03-03,2026,1,3,10,BH26.1010,1706,17986,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000226003002000",Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1683333.00,1683333.00
2026-03-03,2026,1,3,10,BH26.1014,1705,17987,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
2026-03-03,2026,1,3,10,BH26.1014,1705,17988,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
2026-03-03,2026,1,3,10,BH26.1010,1706,17989,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000226003014000",Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1683333.00,1683333.00
2026-03-03,2026,1,3,10,BH26.1010,1706,17990,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000230002009000",Xe đạp Thống Nhất LD 26 Pastel Hồng,Hồng,,,,,2.00,1799444.00,3598888.00
2026-03-03,2026,1,3,10,BH26.1014,1705,17991,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000224002026000",Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,3.00,1555000.00,4665000.00
2026-03-03,2026,1,3,10,BH26.1014,1705,17992,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000224002004000",Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00
2026-03-03,2026,1,3,10,BH26.1010,1706,17993,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,10.00,1555000.00,15550000.00
2026-03-03,2026,1,3,10,BH26.1014,1705,17994,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002004000",Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
2026-03-03,2026,1,3,10,BH26.1010,1706,17995,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000224002026000",Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5.00,1555000.00,7775000.00
2026-03-03,2026,1,3,10,BH26.1014,1705,17996,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1616111.00,8080555.00
2026-03-03,2026,1,3,10,BH26.1010,1706,17997,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
2026-03-03,2026,1,3,10,BH26.1014,1705,17998,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002009000",Xe đạp Thống Nhất New 26 Hồng,Hồng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
2026-03-03,2026,1,3,10,BH26.1010,1706,17999,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1616111.00,8080555.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18000,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18001,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1616111.00,1616111.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18002,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1616111.00,4848333.00
2026-03-04,2026,1,3,10,BH26.1036,1728,18205,KH-00534,DOANH NGHIỆP TW AN PHÁT,33,Phú Thọ,Miền Bắc,"25",Phú Thọ,Tỉnh,Miền Bắc,address,HIGH,"000219002001000",Xe đạp Thống Nhất GN 2.0 700C đen,,,,,,2.00,1744444.00,3488888.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18003,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1616111.00,8080555.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18004,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000209002003000",Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2.00,1469444.00,2938888.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18005,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000226003002000",Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2.00,1683333.00,3366666.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18006,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"1000400050010000",Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,Đen,,,,,2.00,2960555.00,5921110.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18007,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000226003023000",Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,10.00,1683333.00,16833330.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18008,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000226003014000",Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1683333.00,1683333.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18009,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000230002023000",Xe đạp Thống Nhất LD 26 Kem,Kem,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,2.00,1799444.00,3598888.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18010,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000226003015000",Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,3.00,1683333.00,5049999.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18011,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000230002013000",Xe đạp Thống Nhất LD 26 Pastel Xanh,Pastel Xanh,,,,,2.00,1799444.00,3598888.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18012,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000216003005000",Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.00,1530555.00,1530555.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18013,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000230002009000",Xe đạp Thống Nhất LD 26 Pastel Hồng,Hồng,,,,,2.00,1799444.00,3598888.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18014,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000217003005000",Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.00,1591666.00,1591666.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18016,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000215004000000",Xe đạp Thống Nhất GN 05-27,"05-27",6,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,5.00,1591666.00,7958330.00
2026-03-03,2026,1,3,10,BH26.1014,1705,18015,KH-00383,HỘ KINH DOANH VẠN LỢI,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"100029005010000",Xe đạp Thống Nhất CPD 700C Đen,Đen,,,,,2.00,2960555.00,5921110.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18017,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000209002003000",Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,3.00,1469444.00,4408332.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18018,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000209002007000",Xe đạp Thống Nhất 219-26 Coban,Coban,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2.00,1469444.00,2938888.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18019,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,10.00,1310555.00,13105550.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18020,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,7.00,1310555.00,9173885.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18021,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000125002002000",Xe đạp Thống Nhất Puppy 20 Trắng,Trắng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.00,1310555.00,6552775.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18022,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000122002022000",Xe đạp Thống Nhất Bubbles 20 Xanh,Xanh,29,Xe Neo 20-02 Bubble,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1310555.00,3931665.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18023,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000122002009001",Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,quang,,,,,3.00,1310555.00,3931665.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18024,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000122002024000",Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,quang,,,,,2.00,1310555.00,2621110.00
2026-03-03,2026,1,3,10,BH26.1010,1706,18025,KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,20,Hải Phòng,Miền Bắc,"31",Hải Phòng,Thành phố,Miền Bắc,address,HIGH,"000122002019000",Xe đạp Thống Nhất Bubbles 20 Vàng chanh,chanh,29,Xe Neo 20-02 Bubble,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18026,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000215004000000",Xe đạp Thống Nhất GN 05-27,"05-27",6,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,2.00,1591666.00,3183332.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18027,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1616111.00,1616111.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18028,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000230002013000",Xe đạp Thống Nhất LD 26 Pastel Xanh,Pastel Xanh,,,,,2.00,1799444.00,3598888.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18029,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000230002023000",Xe đạp Thống Nhất LD 26 Kem,Kem,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,3.00,1799444.00,5398332.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18030,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000226003023000",Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,4.00,1683333.00,6733332.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18031,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000226003015000",Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1683333.00,1683333.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18032,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1310555.00,3931665.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18033,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18034,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18035,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000336002004000",Xe đạp Thống Nhất SK 20 đỏ,đỏ,,,,,2.00,1377777.00,2755554.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18036,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"000336002001000",Xe đạp Thống Nhất SK 20 đen,đen,,,,,2.00,1377777.00,2755554.00
2026-03-03,2026,1,3,10,BH26.1013,1707,18037,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,30,Ninh Bình,Miền Bắc,"37",Ninh Bình,Tỉnh,Miền Bắc,address,HIGH,"1000240020090000",Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,3.00,943888.00,2831664.00
